DIA  , DESAYUNO  , COLACION_MATUTINA  , COMIDA_ENTRADA  , COMIDA_PRINCIPAL  , COLACION_VESPERTINA  , CENA  , EQUIVALENTEAZUCARESCONGRASA , EQUIVALENTEAZUCARESSINGRASA , EQUIVALENTEACEITESYGRASASCONPROTEINAS , EQUIVALENTEACEITESYGRASAS , CALCIOMG , EQUIVALENTEVERDURAS , COLESTEROLMG , EQUIVALENTEAOAMUYBAJOSENGRASA , SODIOMG , AGSATURADOSG , KILOCALORIAS , EQUIVALENTEAOAALTOENGRASA , FIBRAG , HIERROMG , EQUIVALENTEFRUTAS , EQUIVALENTELEGUMINOSAS , EQUIVALENTECEREALESSINGRASA , EQUIVALENTELECHEENTERA , EQUIVALENTECEREALESCONGRASA , EQUIVALENTELECHECONAZUCAR , ACIDOFOLICOG , EQUIVALENTEAOABAJOENGRASA , EQUIVALENTEAOAMODERADOSENGRASA
0--10.4452 , 66 , 113 , 121 , 185 , 235 , 248 , " (0) [0,1] " , " (3.21667) [3,4] " , " (1.66667) [1,2] " , " (3.55) [3,4] " , " (787.95) [750,1300] " , " (2.33333) [1,3] " , " (255.11) [50,455] " , " (1.33333) [1,2] " , " (3030.85) [1000,4000] " , " (2.71) [0,7] " , " (2173.78) [2000,2350] " , " (1) [1,2] " , " (23.2133) [15,30] " , " (10.9327) [11,18] " , " (2.59333) [2,4] " , " (1.23143) [1,2] " , " (8.69) [8,9] " , " (1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (110.641) [150,800] " , " (2) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 66 , 92 , 136 , 185 , 235 , 248 , " (0) [0,1] " , " (3.21667) [3,4] " , " (1.66667) [1,2] " , " (3.06667) [3,4] " , " (915.16) [750,1300] " , " (2.23333) [1,3] " , " (352.287) [50,455] " , " (2) [1,2] " , " (2880.77) [1000,4000] " , " (6.69) [0,7] " , " (2207.62) [2000,2350] " , " (2) [1,2] " , " (20.888) [15,30] " , " (11.61) [11,18] " , " (2.42667) [2,4] " , " (1.23143) [1,2] " , " (8.65) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (143.255) [150,800] " , " (2) [1,2] " , " (1.7) [1,2] "
0--10.4452 , 31 , 95 , 121 , 145 , 214 , 250 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (1) [1,2] " , " (3.3) [3,4] " , " (1298.8) [750,1300] " , " (2.925) [1,3] " , " (205.333) [50,455] " , " (1.5) [1,2] " , " (3795.45) [1000,4000] " , " (6.54) [0,7] " , " (2217.82) [2000,2350] " , " (2) [1,2] " , " (29.7843) [15,30] " , " (12.4867) [11,18] " , " (2.35) [2,4] " , " (1.57143) [1,2] " , " (8.85) [8,9] " , " (1.4) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (280.882) [150,800] " , " (1.75) [1,2] " , " (2) [1,2] "
0--10.4452 , 66 , 96 , 123 , 137 , 192 , 254 , " (0) [0,1] " , " (3.5) [3,4] " , " (1) [1,2] " , " (3.91667) [3,4] " , " (951.7) [750,1300] " , " (2.61667) [1,3] " , " (267.242) [50,455] " , " (2) [1,2] " , " (2456.75) [1000,4000] " , " (6.85) [0,7] " , " (2192.18) [2000,2350] " , " (1) [1,2] " , " (28.9177) [15,30] " , " (11.11) [11,18] " , " (2.52961) [2,4] " , " (1.66) [1,2] " , " (8.6) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (176.694) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 135 , 137 , 192 , 254 , " (0) [0,1] " , " (3.5) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (951.7) [750,1300] " , " (2.51667) [1,3] " , " (264.242) [50,455] " , " (2) [1,2] " , " (2453.85) [1000,4000] " , " (6.3) [0,7] " , " (2182.03) [2000,2350] " , " (1) [1,2] " , " (29.2777) [15,30] " , " (11.11) [11,18] " , " (2.52961) [2,4] " , " (1.66) [1,2] " , " (8.6) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (183.704) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 120 , 137 , 221 , 254 , " (0) [0,1] " , " (3.5) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (837.413) [750,1300] " , " (2.56) [1,3] " , " (420.725) [50,455] " , " (1.66667) [1,2] " , " (2535.22) [1000,4000] " , " (2) [0,7] " , " (2039.1) [2000,2350] " , " (1) [1,2] " , " (29.6801) [15,30] " , " (9.59333) [11,18] " , " (3.36961) [2,4] " , " (1.75) [1,2] " , " (8.33333) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (122.518) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 130 , 137 , 221 , 254 , " (0) [0,1] " , " (3.5) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (843.667) [750,1300] " , " (2.28333) [1,3] " , " (418.592) [50,455] " , " (1) [1,2] " , " (2604.36) [1000,4000] " , " (2) [0,7] " , " (2076.01) [2000,2350] " , " (1.33333) [1,2] " , " (29.3954) [15,30] " , " (10.3733) [11,18] " , " (3.36961) [2,4] " , " (1.75) [1,2] " , " (8.7) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (121.364) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 120 , 137 , 235 , 254 , " (0) [0,1] " , " (4) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (908.963) [750,1300] " , " (2.56) [1,3] " , " (428.85) [50,455] " , " (1.66667) [1,2] " , " (2601.82) [1000,4000] " , " (1.9) [0,7] " , " (2074.1) [2000,2350] " , " (1) [1,2] " , " (28.9801) [15,30] " , " (9.59333) [11,18] " , " (2.86961) [2,4] " , " (1.75) [1,2] " , " (8.33333) [8,9] " , " (1.3) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (115.968) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 130 , 137 , 235 , 254 , " (0) [0,1] " , " (4) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (915.217) [750,1300] " , " (2.28333) [1,3] " , " (426.717) [50,455] " , " (1) [1,2] " , " (2670.96) [1000,4000] " , " (1.9) [0,7] " , " (2111.01) [2000,2350] " , " (1.33333) [1,2] " , " (28.6954) [15,30] " , " (10.3733) [11,18] " , " (2.86961) [2,4] " , " (1.75) [1,2] " , " (8.7) [8,9] " , " (1.3) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (114.814) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 135 , 137 , 235 , 254 , " (0) [0,1] " , " (3) [3,4] " , " (1.66667) [1,2] " , " (3.66667) [3,4] " , " (913.65) [750,1300] " , " (2.51667) [1,3] " , " (260.767) [50,455] " , " (2) [1,2] " , " (2445.12) [1000,4000] " , " (6.6) [0,7] " , " (2197.09) [2000,2350] " , " (1) [1,2] " , " (29.2777) [15,30] " , " (11.11) [11,18] " , " (2.52961) [2,4] " , " (1.66) [1,2] " , " (8.6) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (183.704) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 8 , 96 , 130 , 177 , 235 , 254 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.25) [3,4] " , " (1361.54) [750,1300] " , " (2.83333) [1,3] " , " (411.917) [50,455] " , " (2) [1,2] " , " (1567.35) [1000,4000] " , " (4.1) [0,7] " , " (2052.69) [2000,2350] " , " (1.66667) [1,2] " , " (27.1264) [15,30] " , " (12.105) [11,18] " , " (2.25196) [2,4] " , " (1.5) [1,2] " , " (8.85) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (237.659) [150,800] " , " (1.25) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 112 , 130 , 153 , 211 , 255 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.61667) [3,4] " , " (725.467) [750,1300] " , " (2.23333) [1,3] " , " (447.842) [50,455] " , " (2) [1,2] " , " (3258.07) [1000,4000] " , " (6.64333) [0,7] " , " (2157.8) [2000,2350] " , " (1.93333) [1,2] " , " (21.5274) [15,30] " , " (11.3667) [11,18] " , " (2) [2,4] " , " (1.32143) [1,2] " , " (8.3) [8,9] " , " (1.65) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (155.913) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 31 , 95 , 129 , 145 , 214 , 255 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.3) [3,4] " , " (996.633) [750,1300] " , " (2.85833) [1,3] " , " (184.533) [50,455] " , " (2) [1,2] " , " (3231.23) [1000,4000] " , " (4.09) [0,7] " , " (2109.83) [2000,2350] " , " (2) [1,2] " , " (25.745) [15,30] " , " (9.51667) [11,18] " , " (2.2) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (193.557) [150,800] " , " (1.75) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 95 , 131 , 145 , 214 , 255 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.3) [3,4] " , " (996.633) [750,1300] " , " (2.86833) [1,3] " , " (184.533) [50,455] " , " (2) [1,2] " , " (3231.13) [1000,4000] " , " (4.09) [0,7] " , " (2109.06) [2000,2350] " , " (2) [1,2] " , " (25.745) [15,30] " , " (9.51667) [11,18] " , " (2.2) [2,4] " , " (1.5) [1,2] " , " (8) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (193.557) [150,800] " , " (1.75) [1,2] " , " (2) [1,2] "
0--10.4452 , 11 , 112 , 130 , 153 , 231 , 255 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.61667) [3,4] " , " (578.433) [750,1300] " , " (2.23333) [1,3] " , " (429.892) [50,455] " , " (2) [1,2] " , " (3212.27) [1000,4000] " , " (6.64333) [0,7] " , " (2074.3) [2000,2350] " , " (1.93333) [1,2] " , " (22.5607) [15,30] " , " (11.4333) [11,18] " , " (2.5) [2,4] " , " (1.32143) [1,2] " , " (8.13333) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (167.813) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 110 , 129 , 153 , 198 , 259 , " (0.3) [0,1] " , " (3.16667) [3,4] " , " (2) [1,2] " , " (3.5) [3,4] " , " (1091.63) [750,1300] " , " (2.81667) [1,3] " , " (288.41) [50,455] " , " (1.5) [1,2] " , " (3589.27) [1000,4000] " , " (4.8) [0,7] " , " (2321.9) [2000,2350] " , " (1.33333) [1,2] " , " (27.7868) [15,30] " , " (14.9733) [11,18] " , " (2.51294) [2,4] " , " (1.73143) [1,2] " , " (8.6) [8,9] " , " (1.5) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (257.844) [150,800] " , " (2) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 18 , 112 , 129 , 153 , 198 , 259 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (722.687) [750,1300] " , " (1.98333) [1,3] " , " (184.243) [50,455] " , " (1.5) [1,2] " , " (2590.28) [1000,4000] " , " (6.53333) [0,7] " , " (2213) [2000,2350] " , " (1.6) [1,2] " , " (26.1128) [15,30] " , " (13.81) [11,18] " , " (2.85294) [2,4] " , " (1.07143) [1,2] " , " (8.8) [8,9] " , " (1.5) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (259.904) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 66 , 110 , 131 , 153 , 198 , 259 , " (0.3) [0,1] " , " (3.16667) [3,4] " , " (2) [1,2] " , " (3.5) [3,4] " , " (1091.63) [750,1300] " , " (2.82667) [1,3] " , " (288.41) [50,455] " , " (1.5) [1,2] " , " (3589.17) [1000,4000] " , " (4.8) [0,7] " , " (2321.13) [2000,2350] " , " (1.33333) [1,2] " , " (27.7868) [15,30] " , " (14.9733) [11,18] " , " (2.51294) [2,4] " , " (1.73143) [1,2] " , " (8.6) [8,9] " , " (1.5) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (257.844) [150,800] " , " (2) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 18 , 112 , 131 , 153 , 198 , 259 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (722.687) [750,1300] " , " (1.99333) [1,3] " , " (184.243) [50,455] " , " (1.5) [1,2] " , " (2590.18) [1000,4000] " , " (6.53333) [0,7] " , " (2212.23) [2000,2350] " , " (1.6) [1,2] " , " (26.1128) [15,30] " , " (13.81) [11,18] " , " (2.85294) [2,4] " , " (1.07143) [1,2] " , " (8.8) [8,9] " , " (1.5) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (259.904) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 57 , 110 , 121 , 153 , 207 , 259 , " (0.3) [0,1] " , " (3.16667) [3,4] " , " (1.83333) [1,2] " , " (3) [3,4] " , " (934.6) [750,1300] " , " (2.96667) [1,3] " , " (351.55) [50,455] " , " (1.5) [1,2] " , " (3037.82) [1000,4000] " , " (4.45) [0,7] " , " (2133.92) [2000,2350] " , " (1.33333) [1,2] " , " (26.8857) [15,30] " , " (17.2567) [11,18] " , " (2.78571) [2,4] " , " (1.14286) [1,2] " , " (8.95) [8,9] " , " (1) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (328.658) [150,800] " , " (2) [1,2] " , " (1) [1,2] "
0--10.4452 , 66 , 110 , 129 , 153 , 211 , 259 , " (0.3) [0,1] " , " (3.16667) [3,4] " , " (2) [1,2] " , " (3.5) [3,4] " , " (1078.65) [750,1300] " , " (2.81667) [1,3] " , " (269.175) [50,455] " , " (1.5) [1,2] " , " (3584.31) [1000,4000] " , " (4.8) [0,7] " , " (2328.46) [2000,2350] " , " (1.33333) [1,2] " , " (27.0397) [15,30] " , " (14.9933) [11,18] " , " (2.66) [2,4] " , " (1.73143) [1,2] " , " (8.6) [8,9] " , " (1.45) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (241.75) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 18 , 112 , 129 , 153 , 211 , 259 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (709.707) [750,1300] " , " (1.98333) [1,3] " , " (165.008) [50,455] " , " (1.5) [1,2] " , " (2585.32) [1000,4000] " , " (6.53333) [0,7] " , " (2219.55) [2000,2350] " , " (1.6) [1,2] " , " (25.3657) [15,30] " , " (13.83) [11,18] " , " (3) [2,4] " , " (1.07143) [1,2] " , " (8.8) [8,9] " , " (1.45) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (243.81) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 66 , 110 , 131 , 153 , 211 , 259 , " (0.3) [0,1] " , " (3.16667) [3,4] " , " (2) [1,2] " , " (3.5) [3,4] " , " (1078.65) [750,1300] " , " (2.82667) [1,3] " , " (269.175) [50,455] " , " (1.5) [1,2] " , " (3584.21) [1000,4000] " , " (4.8) [0,7] " , " (2327.69) [2000,2350] " , " (1.33333) [1,2] " , " (27.0397) [15,30] " , " (14.9933) [11,18] " , " (2.66) [2,4] " , " (1.73143) [1,2] " , " (8.6) [8,9] " , " (1.45) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (241.75) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 18 , 112 , 131 , 153 , 211 , 259 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (709.707) [750,1300] " , " (1.99333) [1,3] " , " (165.008) [50,455] " , " (1.5) [1,2] " , " (2585.22) [1000,4000] " , " (6.53333) [0,7] " , " (2218.78) [2000,2350] " , " (1.6) [1,2] " , " (25.3657) [15,30] " , " (13.83) [11,18] " , " (3) [2,4] " , " (1.07143) [1,2] " , " (8.8) [8,9] " , " (1.45) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (243.81) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 31 , 88 , 121 , 145 , 214 , 259 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.2) [3,4] " , " (1056.05) [750,1300] " , " (2.775) [1,3] " , " (164.85) [50,455] " , " (1.5) [1,2] " , " (3576.75) [1000,4000] " , " (4.06) [0,7] " , " (2208.37) [2000,2350] " , " (1.06667) [1,2] " , " (29.8926) [15,30] " , " (11.4067) [11,18] " , " (3.2) [2,4] " , " (1.57143) [1,2] " , " (8.2) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (366.139) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 88 , 130 , 145 , 214 , 259 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.2) [3,4] " , " (1064.92) [750,1300] " , " (2.625) [1,3] " , " (174.317) [50,455] " , " (1.5) [1,2] " , " (3659.82) [1000,4000] " , " (4.06) [0,7] " , " (2207.22) [2000,2350] " , " (1.4) [1,2] " , " (23.7083) [15,30] " , " (12.3733) [11,18] " , " (3.2) [2,4] " , " (1) [1,2] " , " (8.7) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (383.259) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 88 , 129 , 145 , 221 , 259 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (2) [1,2] " , " (3.45) [3,4] " , " (1085.45) [750,1300] " , " (2.44167) [1,3] " , " (153.9) [50,455] " , " (1.5) [1,2] " , " (3563.6) [1000,4000] " , " (2.56) [0,7] " , " (2243.25) [2000,2350] " , " (1.06667) [1,2] " , " (27.8817) [15,30] " , " (11.8067) [11,18] " , " (3.7) [2,4] " , " (1.5) [1,2] " , " (8.7) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (365.121) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 88 , 131 , 145 , 221 , 259 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (2) [1,2] " , " (3.45) [3,4] " , " (1085.45) [750,1300] " , " (2.45167) [1,3] " , " (153.9) [50,455] " , " (1.5) [1,2] " , " (3563.5) [1000,4000] " , " (2.56) [0,7] " , " (2242.48) [2000,2350] " , " (1.06667) [1,2] " , " (27.8817) [15,30] " , " (11.8067) [11,18] " , " (3.7) [2,4] " , " (1.5) [1,2] " , " (8.7) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (365.121) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 88 , 132 , 145 , 221 , 259 , " (0.333333) [0,1] " , " (3.16667) [3,4] " , " (2) [1,2] " , " (3.45) [3,4] " , " (1058.15) [750,1300] " , " (2.725) [1,3] " , " (153.9) [50,455] " , " (1.5) [1,2] " , " (3333.58) [1000,4000] " , " (2.56) [0,7] " , " (2232.7) [2000,2350] " , " (1.06667) [1,2] " , " (26.4012) [15,30] " , " (11.7067) [11,18] " , " (3.7) [2,4] " , " (1.28571) [1,2] " , " (8.7) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (371.069) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 88 , 129 , 145 , 235 , 259 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.45) [3,4] " , " (1157) [750,1300] " , " (2.44167) [1,3] " , " (162.025) [50,455] " , " (1.5) [1,2] " , " (3630.2) [1000,4000] " , " (2.46) [0,7] " , " (2278.25) [2000,2350] " , " (1.06667) [1,2] " , " (27.1817) [15,30] " , " (11.8067) [11,18] " , " (3.2) [2,4] " , " (1.5) [1,2] " , " (8.7) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (358.571) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 88 , 131 , 145 , 235 , 259 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.45) [3,4] " , " (1157) [750,1300] " , " (2.45167) [1,3] " , " (162.025) [50,455] " , " (1.5) [1,2] " , " (3630.1) [1000,4000] " , " (2.46) [0,7] " , " (2277.48) [2000,2350] " , " (1.06667) [1,2] " , " (27.1817) [15,30] " , " (11.8067) [11,18] " , " (3.2) [2,4] " , " (1.5) [1,2] " , " (8.7) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (358.571) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 31 , 88 , 132 , 145 , 235 , 259 , " (0.333333) [0,1] " , " (3.66667) [3,4] " , " (2) [1,2] " , " (3.45) [3,4] " , " (1129.7) [750,1300] " , " (2.725) [1,3] " , " (162.025) [50,455] " , " (1.5) [1,2] " , " (3400.18) [1000,4000] " , " (2.46) [0,7] " , " (2267.7) [2000,2350] " , " (1.06667) [1,2] " , " (25.7012) [15,30] " , " (11.7067) [11,18] " , " (3.2) [2,4] " , " (1.28571) [1,2] " , " (8.7) [8,9] " , " (1.25) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (364.519) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 57 , 92 , 129 , 137 , 192 , 260 , " (0) [0,1] " , " (3) [3,4] " , " (1.33333) [1,2] " , " (3.85) [3,4] " , " (944.41) [750,1300] " , " (1.43333) [1,3] " , " (391.42) [50,455] " , " (2) [1,2] " , " (2293.29) [1000,4000] " , " (2.98) [0,7] " , " (2181.08) [2000,2350] " , " (1) [1,2] " , " (28.0294) [15,30] " , " (11.7433) [11,18] " , " (3.63866) [2,4] " , " (1.5) [1,2] " , " (8.75) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (186.516) [150,800] " , " (2) [1,2] " , " (1.2) [1,2] "
0--10.4452 , 57 , 92 , 131 , 137 , 192 , 260 , " (0) [0,1] " , " (3) [3,4] " , " (1.33333) [1,2] " , " (3.85) [3,4] " , " (944.41) [750,1300] " , " (1.44333) [1,3] " , " (391.42) [50,455] " , " (2) [1,2] " , " (2293.19) [1000,4000] " , " (2.98) [0,7] " , " (2180.31) [2000,2350] " , " (1) [1,2] " , " (28.0294) [15,30] " , " (11.7433) [11,18] " , " (3.63866) [2,4] " , " (1.5) [1,2] " , " (8.75) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (186.516) [150,800] " , " (2) [1,2] " , " (1.2) [1,2] "
0--10.4452 , 57 , 92 , 132 , 137 , 192 , 260 , " (0) [0,1] " , " (3) [3,4] " , " (1.33333) [1,2] " , " (3.85) [3,4] " , " (917.11) [750,1300] " , " (1.71667) [1,3] " , " (391.42) [50,455] " , " (2) [1,2] " , " (2063.28) [1000,4000] " , " (2.98) [0,7] " , " (2170.54) [2000,2350] " , " (1) [1,2] " , " (26.549) [15,30] " , " (11.6433) [11,18] " , " (3.63866) [2,4] " , " (1.28571) [1,2] " , " (8.75) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (192.464) [150,800] " , " (2) [1,2] " , " (1.2) [1,2] "
0--10.4452 , 47 , 100 , 117 , 145 , 192 , 260 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.33333) [1,2] " , " (3.35) [3,4] " , " (816.367) [750,1300] " , " (2.41667) [1,3] " , " (204.517) [50,455] " , " (1.33333) [1,2] " , " (2898.38) [1000,4000] " , " (3.28) [0,7] " , " (2116.4) [2000,2350] " , " (2) [1,2] " , " (22.2767) [15,30] " , " (7.96667) [11,18] " , " (2.53333) [2,4] " , " (1) [1,2] " , " (8) [8,9] " , " (1.65) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (175.103) [150,800] " , " (1) [1,2] " , " (2) [1,2] "
0--10.4452 , 57 , 99 , 117 , 149 , 192 , 260 , " (0) [0,1] " , " (3) [3,4] " , " (1.33333) [1,2] " , " (3.3) [3,4] " , " (755.943) [750,1300] " , " (2.30833) [1,3] " , " (318.243) [50,455] " , " (1.71429) [1,2] " , " (2065.25) [1000,4000] " , " (2.84) [0,7] " , " (2123.92) [2000,2350] " , " (1.6) [1,2] " , " (24.2615) [15,30] " , " (12.0619) [11,18] " , " (3.11905) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (231.507) [150,800] " , " (1.5) [1,2] " , " (1) [1,2] "
0--10.4452 , 57 , 92 , 126 , 151 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.26667) [3,4] " , " (928.81) [750,1300] " , " (1.73667) [1,3] " , " (416.787) [50,455] " , " (2) [1,2] " , " (1942.65) [1000,4000] " , " (6.98) [0,7] " , " (2115.07) [2000,2350] " , " (1) [1,2] " , " (25.6007) [15,30] " , " (12.8833) [11,18] " , " (3.78571) [2,4] " , " (1) [1,2] " , " (8.45) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (279.508) [150,800] " , " (2) [1,2] " , " (1.2) [1,2] "
0--10.4452 , 57 , 92 , 135 , 151 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.26667) [3,4] " , " (928.01) [750,1300] " , " (1.08667) [1,3] " , " (416.787) [50,455] " , " (2) [1,2] " , " (2102.19) [1000,4000] " , " (6.98) [0,7] " , " (2090.57) [2000,2350] " , " (1) [1,2] " , " (24.2907) [15,30] " , " (12.7433) [11,18] " , " (3.78571) [2,4] " , " (1) [1,2] " , " (8.25) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (191.348) [150,800] " , " (2) [1,2] " , " (1.2) [1,2] "
0--10.4452 , 57 , 99 , 118 , 156 , 192 , 260 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1.33333) [1,2] " , " (3.5) [3,4] " , " (890.9) [750,1300] " , " (2.56667) [1,3] " , " (282.3) [50,455] " , " (2) [1,2] " , " (2029.22) [1000,4000] " , " (2.8) [0,7] " , " (2175.03) [2000,2350] " , " (1.6) [1,2] " , " (27.5657) [15,30] " , " (11.9833) [11,18] " , " (3.61905) [2,4] " , " (1) [1,2] " , " (8.5) [8,9] " , " (1.4) [1,2] " , " (2.66667) [2,3] " , " (0) [0,1] " , " (335.025) [150,800] " , " (1) [1,2] " , " (1) [1,2] "
